rainfall_mm,rainfall_3day_mm,soil_moisture_pct,slope_deg,elevation_m,risk_probability_pct,risk_level
107.5,197.5,72.3,57.8,2664.0,59.6,MEDIUM
16.3,30.6,48.9,42.1,2874.0,45.9,MEDIUM
6.1,21.0,35.1,30.9,2933.0,31.0,MEDIUM
82.8,241.7,66.6,28.7,1095.0,46.8,MEDIUM
27.4,76.1,20.8,44.8,290.0,34.8,MEDIUM
81.9,199.8,77.0,52.1,2204.0,79.8,HIGH
83.2,126.5,44.7,49.8,905.0,48.4,MEDIUM
75.5,89.7,41.7,29.6,2350.0,44.4,MEDIUM
155.4,329.3,91.1,46.4,214.0,95.9,CRITICAL
99.4,194.1,61.5,28.6,2376.0,59.6,MEDIUM
245.4,348.1,94.3,23.1,396.0,78.6,HIGH
56.9,88.8,50.6,17.9,2662.0,35.3,MEDIUM
22.5,58.1,41.2,3.3,2024.0,22.5,LOW
43.2,67.5,43.9,12.1,653.0,32.9,MEDIUM
59.7,170.9,42.2,43.8,1622.0,51.8,MEDIUM
259.2,454.7,96.4,10.3,1615.0,77.9,HIGH
78.8,148.1,65.2,54.1,2661.0,58.3,MEDIUM
159.3,334.2,69.3,4.7,1691.0,67.7,HIGH
53.1,161.1,45.6,3.1,1741.0,34.2,MEDIUM
47.9,95.1,33.7,28.9,1093.0,34.3,MEDIUM
15.5,28.3,36.1,13.4,2240.0,29.5,LOW
253.7,569.2,100.0,6.2,341.0,74.6,HIGH
196.0,472.7,100.0,3.6,2910.0,79.2,HIGH
89.6,231.4,38.6,31.6,1898.0,60.1,HIGH
62.5,142.9,59.2,15.6,2568.0,44.9,MEDIUM
81.1,187.1,52.8,33.3,2387.0,61.0,HIGH
21.6,58.7,44.9,8.9,811.0,21.1,LOW
107.3,210.6,59.8,1.5,1009.0,37.4,MEDIUM
185.3,314.9,66.9,1.6,978.0,63.8,HIGH
191.6,352.3,82.0,6.8,831.0,54.0,MEDIUM
16.3,17.6,27.3,47.8,245.0,30.8,MEDIUM
158.3,332.8,83.6,26.9,2515.0,79.0,HIGH
21.8,44.9,26.1,37.4,1706.0,34.5,MEDIUM
6.7,2.5,16.9,52.5,1855.0,16.2,LOW
162.4,252.0,76.6,12.8,1577.0,51.9,MEDIUM
49.6,64.7,53.0,52.3,548.0,42.5,MEDIUM
147.1,347.4,89.1,44.7,1421.0,96.5,CRITICAL
138.1,257.4,60.8,43.7,1022.0,68.5,HIGH
126.1,153.2,44.1,52.2,2698.0,59.3,MEDIUM
80.3,162.5,46.2,7.6,2163.0,41.0,MEDIUM
24.3,30.1,45.2,32.4,655.0,33.7,MEDIUM
59.8,98.7,34.9,29.0,2165.0,37.2,MEDIUM
193.7,411.6,100.0,39.8,1735.0,100.0,CRITICAL
149.7,338.5,88.4,14.3,429.0,58.8,MEDIUM
62.3,181.0,72.0,7.6,395.0,41.2,MEDIUM
61.7,160.2,66.8,58.4,613.0,47.2,MEDIUM
118.3,149.0,58.9,27.9,2469.0,57.1,MEDIUM
84.8,186.6,40.4,13.9,2524.0,43.1,MEDIUM
65.0,186.1,65.2,7.7,1903.0,37.9,MEDIUM
111.4,163.1,55.8,35.6,244.0,55.3,MEDIUM
108.8,297.9,70.2,8.9,1088.0,59.3,MEDIUM
44.2,59.5,55.3,11.0,1323.0,23.3,LOW
97.7,162.1,52.5,57.1,996.0,60.2,HIGH
104.0,169.6,49.1,1.7,1827.0,44.0,MEDIUM
75.7,227.7,77.6,11.2,374.0,42.8,MEDIUM
40.2,109.8,41.6,40.3,256.0,43.0,MEDIUM
58.3,113.3,40.0,13.0,1846.0,30.3,MEDIUM
33.2,109.7,32.9,10.9,941.0,31.0,MEDIUM
99.6,244.8,56.9,33.4,2122.0,40.1,MEDIUM
16.4,5.5,22.0,41.8,2377.0,39.9,MEDIUM
207.2,399.0,97.3,25.8,1911.0,77.0,HIGH
179.4,456.2,86.2,46.9,2971.0,100.0,CRITICAL
105.8,287.0,50.8,48.9,2000.0,57.6,MEDIUM
143.7,271.5,74.4,37.4,2364.0,79.3,HIGH
137.1,278.1,64.1,34.7,1995.0,63.7,HIGH
85.8,110.9,46.4,49.0,2455.0,49.4,MEDIUM
66.4,108.7,61.7,0.9,1294.0,38.2,MEDIUM
60.6,114.4,48.0,30.6,1416.0,45.4,MEDIUM
212.3,543.7,100.0,7.7,1139.0,77.3,HIGH
38.9,31.4,33.9,13.3,1814.0,18.4,LOW
39.6,81.8,54.4,56.9,1249.0,37.7,MEDIUM
152.5,271.1,64.1,0.2,2966.0,60.4,HIGH
142.8,240.5,67.4,18.4,1888.0,60.2,HIGH
63.4,109.7,35.3,9.3,1140.0,28.9,LOW
114.1,259.2,59.1,34.2,1623.0,61.9,HIGH
124.9,299.8,72.3,50.7,2386.0,60.1,HIGH
23.1,63.0,23.5,23.5,2457.0,24.9,LOW
187.3,532.8,100.0,50.2,1984.0,100.0,CRITICAL
124.9,242.4,62.7,26.4,207.0,60.0,HIGH
107.3,226.6,66.8,54.5,2632.0,56.6,MEDIUM
125.6,350.3,66.8,50.8,2747.0,79.2,HIGH
98.1,199.1,68.3,10.7,2641.0,59.0,MEDIUM
72.4,161.9,74.6,53.1,2079.0,48.7,MEDIUM
86.3,247.4,85.0,11.6,276.0,48.1,MEDIUM
21.0,61.0,62.0,29.4,2862.0,41.9,MEDIUM
268.9,569.9,100.0,11.8,390.0,85.7,CRITICAL
71.5,168.6,51.1,23.2,619.0,27.3,LOW
265.9,528.3,100.0,59.1,1958.0,100.0,CRITICAL
87.4,194.8,56.4,45.9,1493.0,55.2,MEDIUM
47.5,153.4,32.1,33.2,2313.0,38.3,MEDIUM
183.7,303.7,85.4,56.1,1973.0,100.0,CRITICAL
104.2,253.5,65.2,21.6,212.0,48.9,MEDIUM
333.0,652.6,100.0,10.4,2000.0,86.2,CRITICAL
46.5,59.5,32.8,49.7,2603.0,41.2,MEDIUM
188.9,426.3,91.4,0.7,2586.0,72.4,HIGH
195.6,468.6,100.0,48.3,641.0,100.0,CRITICAL
132.3,298.0,75.0,1.3,1173.0,56.6,MEDIUM
196.7,508.2,100.0,17.1,535.0,75.3,HIGH
72.8,152.8,37.5,21.3,2304.0,40.3,MEDIUM
38.7,90.3,41.7,19.1,1957.0,32.7,MEDIUM
51.2,97.9,34.1,14.6,1556.0,18.9,LOW
83.0,228.9,79.4,6.5,1039.0,39.2,MEDIUM
137.0,226.9,57.3,0.2,2404.0,52.3,MEDIUM
41.2,74.8,37.1,46.5,2416.0,39.9,MEDIUM
60.6,174.9,68.8,27.4,1575.0,63.2,HIGH
44.1,69.8,56.4,9.7,548.0,33.6,MEDIUM
154.2,259.6,86.6,4.9,1503.0,60.7,HIGH
264.5,675.3,100.0,16.7,2709.0,96.5,CRITICAL
33.0,70.8,46.4,21.3,1835.0,36.5,MEDIUM
117.9,336.2,83.7,27.7,2311.0,83.4,CRITICAL
167.6,372.7,85.3,6.1,1025.0,54.9,MEDIUM
67.8,190.6,59.4,58.8,1161.0,57.7,MEDIUM
22.2,40.7,51.5,16.1,528.0,33.6,MEDIUM
182.5,361.8,96.7,26.5,1160.0,73.7,HIGH
20.8,66.4,50.7,42.5,675.0,27.0,LOW
219.2,470.8,100.0,18.6,1709.0,78.8,HIGH
43.3,53.2,65.2,4.9,1303.0,39.4,MEDIUM
17.8,53.8,33.3,22.6,2540.0,28.4,LOW
54.4,102.8,26.0,33.2,1272.0,43.7,MEDIUM
78.0,169.8,52.3,50.5,795.0,51.7,MEDIUM
90.9,204.2,61.3,22.1,436.0,43.0,MEDIUM
125.0,300.5,90.7,53.4,907.0,100.0,CRITICAL
97.1,238.5,59.6,32.8,2153.0,54.2,MEDIUM
250.4,432.2,100.0,43.0,1953.0,100.0,CRITICAL
75.3,141.1,33.4,1.8,1936.0,31.6,MEDIUM
100.9,201.8,73.2,53.7,2603.0,63.4,HIGH
94.8,165.6,55.7,12.8,908.0,45.2,MEDIUM
15.5,6.2,27.6,19.6,1518.0,23.4,LOW
27.5,92.7,69.5,31.4,671.0,42.5,MEDIUM
83.2,204.4,73.5,57.6,813.0,55.4,MEDIUM
109.9,230.5,52.1,20.7,1239.0,38.6,MEDIUM
9.4,30.0,33.2,13.2,2180.0,15.9,LOW
258.0,507.7,100.0,57.6,2534.0,100.0,CRITICAL
116.4,286.1,96.7,48.5,1060.0,90.0,CRITICAL
79.7,167.7,66.2,39.8,1314.0,49.2,MEDIUM
112.6,206.8,38.9,24.6,2685.0,40.5,MEDIUM
51.9,118.9,63.8,25.2,2385.0,36.9,MEDIUM
91.7,108.7,38.7,57.0,2133.0,53.0,MEDIUM
102.7,206.6,76.9,4.1,1340.0,49.8,MEDIUM
184.0,334.7,71.5,45.5,1155.0,75.3,HIGH
70.1,174.1,62.0,36.1,2226.0,50.0,MEDIUM
21.4,50.3,29.9,58.1,461.0,36.5,MEDIUM
37.8,45.8,32.5,33.5,1722.0,34.2,MEDIUM
65.8,190.9,66.1,16.8,370.0,47.9,MEDIUM
23.9,54.6,22.4,46.8,1945.0,33.8,MEDIUM
34.2,82.9,70.9,59.1,1792.0,44.1,MEDIUM
38.2,95.4,32.0,54.4,367.0,43.7,MEDIUM
62.3,142.2,38.3,17.7,1376.0,32.2,MEDIUM
115.3,160.0,61.5,20.8,739.0,43.0,MEDIUM
60.0,92.1,59.3,45.3,2435.0,56.9,MEDIUM
120.9,359.5,80.0,35.9,2757.0,95.5,CRITICAL
79.8,186.3,45.1,0.7,1081.0,32.8,MEDIUM
35.3,65.9,28.8,8.5,282.0,12.4,LOW
103.9,296.6,62.1,5.1,2713.0,58.1,MEDIUM
92.5,208.7,65.0,10.7,2565.0,49.2,MEDIUM
123.2,318.7,77.0,18.3,2431.0,63.1,HIGH
141.4,395.1,94.4,58.0,1198.0,93.3,CRITICAL
187.9,304.4,80.0,40.6,423.0,97.9,CRITICAL
118.1,305.0,85.6,3.3,2930.0,49.5,MEDIUM
90.3,256.6,63.6,36.4,1582.0,50.4,MEDIUM
123.6,183.8,48.7,26.2,1199.0,61.4,HIGH
55.3,73.5,42.9,45.2,2376.0,40.7,MEDIUM
51.9,120.4,47.4,53.0,2078.0,53.6,MEDIUM
205.3,415.8,95.4,3.9,317.0,78.5,HIGH
50.7,95.2,35.7,58.8,2884.0,45.9,MEDIUM
39.0,46.5,44.7,3.5,1757.0,17.9,LOW
118.0,183.6,43.4,43.9,727.0,58.6,MEDIUM
55.7,100.1,39.7,54.2,245.0,49.9,MEDIUM
140.4,379.9,100.0,45.1,1746.0,99.7,CRITICAL
178.6,389.5,74.9,9.0,1863.0,61.8,HIGH
44.0,117.8,60.3,12.5,479.0,33.6,MEDIUM
128.2,184.0,40.7,2.5,1726.0,31.0,MEDIUM
49.7,117.6,28.6,7.9,1409.0,18.8,LOW
66.9,121.4,30.3,3.7,1425.0,24.2,LOW
100.5,255.8,69.8,3.2,2931.0,48.2,MEDIUM
52.0,176.6,65.2,33.7,1028.0,39.9,MEDIUM
94.0,176.8,72.0,4.6,2676.0,46.4,MEDIUM
71.3,215.3,76.9,25.5,1165.0,54.0,MEDIUM
142.6,213.5,72.4,42.6,703.0,64.6,HIGH
142.8,262.5,59.4,0.9,626.0,33.0,MEDIUM
52.3,107.6,36.0,38.3,2834.0,43.1,MEDIUM
102.2,156.7,63.0,45.4,265.0,66.8,HIGH
157.9,416.1,100.0,32.2,814.0,96.4,CRITICAL
33.7,66.4,27.6,28.5,1153.0,28.9,LOW
70.9,184.3,73.2,43.9,2039.0,56.5,MEDIUM
99.0,194.8,36.2,31.8,1252.0,50.1,MEDIUM
32.4,57.8,43.3,30.6,257.0,32.4,MEDIUM
57.4,103.4,44.3,48.1,1647.0,50.3,MEDIUM
233.4,610.2,100.0,50.3,2677.0,100.0,CRITICAL
50.6,131.7,50.1,22.1,2682.0,40.2,MEDIUM
55.3,122.4,38.1,24.9,2976.0,35.3,MEDIUM
117.1,112.2,52.2,48.0,1159.0,57.7,MEDIUM
28.9,37.7,36.4,32.7,543.0,18.0,LOW
72.1,74.4,52.4,41.2,395.0,42.1,MEDIUM
39.4,90.4,62.6,4.5,2628.0,34.9,MEDIUM
93.9,148.4,53.8,5.7,2295.0,43.5,MEDIUM
2.5,0.0,20.2,31.9,1957.0,23.2,LOW
84.6,174.4,42.5,49.2,1591.0,39.1,MEDIUM
101.0,200.6,80.5,19.0,1481.0,56.9,MEDIUM
58.6,94.6,63.0,57.6,1583.0,60.0,MEDIUM
61.6,54.2,48.8,45.6,1219.0,39.8,MEDIUM
53.0,92.0,44.5,46.9,1529.0,42.3,MEDIUM
71.4,152.2,62.6,50.0,789.0,57.4,MEDIUM
207.1,338.2,96.4,15.3,530.0,78.2,HIGH
145.6,343.8,74.2,19.8,792.0,68.7,HIGH
71.4,111.3,47.0,7.1,2919.0,40.2,MEDIUM
57.5,190.2,45.3,22.8,2974.0,32.7,MEDIUM
136.4,384.5,86.1,2.1,2304.0,58.1,MEDIUM
89.5,116.8,66.0,45.1,2544.0,62.1,HIGH
31.7,76.0,54.3,48.2,490.0,40.9,MEDIUM
65.1,130.6,51.2,12.8,544.0,35.4,MEDIUM
192.6,491.7,71.4,29.4,459.0,76.4,HIGH
113.9,234.5,57.3,40.3,377.0,54.7,MEDIUM
58.0,105.8,47.1,44.6,2293.0,46.8,MEDIUM
19.9,47.2,34.5,58.2,358.0,26.6,LOW
93.5,123.2,48.9,12.0,2857.0,35.9,MEDIUM
80.1,213.9,65.0,14.8,2031.0,45.8,MEDIUM
69.7,171.1,49.3,51.2,678.0,49.2,MEDIUM
137.4,335.4,80.2,5.8,2489.0,63.2,HIGH
114.8,318.0,75.9,47.2,2506.0,85.6,CRITICAL
20.6,0.0,21.6,8.0,1779.0,25.2,LOW
80.4,204.4,82.8,27.9,455.0,75.0,HIGH
26.1,42.7,30.7,35.5,1322.0,28.0,LOW
53.7,143.2,24.4,46.1,1736.0,43.6,MEDIUM
24.3,71.9,62.2,6.9,2283.0,36.6,MEDIUM
25.1,92.6,33.7,49.4,1036.0,33.4,MEDIUM
102.0,181.6,68.0,51.0,2645.0,58.7,MEDIUM
94.8,179.7,48.8,47.6,902.0,61.5,HIGH
76.0,168.4,62.1,56.2,2995.0,61.8,HIGH
50.0,69.5,39.8,52.3,522.0,46.5,MEDIUM
22.5,9.0,43.4,46.1,2532.0,41.2,MEDIUM
53.9,102.5,42.8,34.8,570.0,36.7,MEDIUM
95.1,161.2,46.3,48.5,2326.0,47.6,MEDIUM
93.6,152.2,55.9,58.5,2614.0,58.6,MEDIUM
190.0,449.5,92.8,38.2,1076.0,100.0,CRITICAL
172.1,438.0,72.6,14.6,484.0,73.5,HIGH
78.3,155.5,46.1,14.9,3000.0,46.5,MEDIUM
53.4,86.1,77.3,47.8,2919.0,74.8,HIGH
40.2,79.9,20.1,59.4,2319.0,51.6,MEDIUM
19.2,0.0,32.9,12.6,1282.0,9.4,LOW
28.8,46.2,34.0,58.2,576.0,36.3,MEDIUM
95.2,186.1,80.0,16.1,1371.0,44.4,MEDIUM
120.4,326.8,65.7,24.8,2217.0,70.6,HIGH
62.4,110.4,47.8,54.5,627.0,42.3,MEDIUM
325.8,673.8,100.0,57.7,247.0,100.0,CRITICAL
29.1,88.6,41.1,34.0,2731.0,35.2,MEDIUM
17.3,41.0,26.9,57.0,2160.0,37.5,MEDIUM
322.1,858.8,100.0,50.5,2143.0,100.0,CRITICAL
21.5,25.0,30.0,52.0,2852.0,36.4,MEDIUM
61.7,76.4,37.7,52.1,1658.0,46.0,MEDIUM
43.2,69.0,51.5,23.2,1091.0,39.1,MEDIUM
100.4,210.4,66.4,1.8,2746.0,43.9,MEDIUM
58.1,186.5,64.6,9.9,2960.0,46.3,MEDIUM
120.7,272.3,74.8,4.5,257.0,54.3,MEDIUM
139.4,305.9,87.4,14.5,1126.0,58.9,MEDIUM
19.0,39.6,51.6,3.3,1215.0,31.9,MEDIUM
39.1,93.3,40.5,16.6,511.0,31.5,MEDIUM
128.0,237.2,75.4,35.3,820.0,75.1,HIGH
158.7,256.3,52.9,8.5,268.0,52.6,MEDIUM
87.8,225.7,36.8,18.9,2150.0,49.1,MEDIUM
105.7,193.9,81.0,13.4,499.0,52.4,MEDIUM
198.1,394.2,85.1,5.7,2685.0,72.8,HIGH
58.7,94.5,47.2,40.6,1835.0,24.4,LOW
87.1,135.5,35.6,53.6,1197.0,42.4,MEDIUM
172.3,460.8,83.9,43.0,2465.0,100.0,CRITICAL
179.5,337.6,72.1,41.1,2022.0,72.2,HIGH
71.8,245.7,74.6,59.0,2308.0,65.9,HIGH
40.2,44.4,30.5,43.9,2658.0,44.7,MEDIUM
71.2,195.7,55.3,2.8,2461.0,36.9,MEDIUM
76.5,220.0,54.1,13.1,2382.0,32.7,MEDIUM
39.0,50.4,51.5,38.2,2244.0,37.2,MEDIUM
44.1,119.6,58.4,38.3,1257.0,48.7,MEDIUM
179.7,376.2,80.6,50.0,2025.0,100.0,CRITICAL
109.2,240.2,74.2,9.5,1784.0,38.2,MEDIUM
61.9,170.3,52.6,58.9,2898.0,53.9,MEDIUM
30.8,33.3,31.0,31.0,1603.0,21.2,LOW
44.5,96.2,43.8,55.2,821.0,42.6,MEDIUM
15.9,16.4,40.2,31.8,1482.0,28.7,LOW
89.5,155.9,42.7,11.2,1361.0,50.7,MEDIUM
42.5,89.8,49.5,21.1,1512.0,30.6,MEDIUM
94.7,267.7,100.0,13.3,1827.0,64.3,HIGH
127.1,184.9,59.9,15.9,2854.0,57.8,MEDIUM
95.7,161.3,54.6,53.4,987.0,53.5,MEDIUM
56.1,94.7,43.2,22.6,2914.0,38.0,MEDIUM
37.2,32.5,40.6,11.0,2383.0,26.1,LOW
26.8,25.0,14.4,21.9,712.0,14.5,LOW
168.2,234.8,85.6,37.0,985.0,81.8,CRITICAL
92.7,137.6,62.4,12.1,2746.0,41.6,MEDIUM
58.6,121.3,40.5,3.1,2444.0,22.4,LOW
115.7,291.8,74.1,52.3,601.0,63.7,HIGH
150.5,247.1,60.4,14.4,1837.0,54.2,MEDIUM
43.2,111.2,50.3,56.2,976.0,45.4,MEDIUM
90.7,182.0,58.0,2.8,1963.0,41.9,MEDIUM
92.0,163.3,57.2,39.1,686.0,50.4,MEDIUM
192.5,362.0,72.0,39.9,1185.0,73.9,HIGH
58.0,116.7,41.7,9.4,1288.0,32.0,MEDIUM
36.1,50.9,51.4,39.9,1706.0,45.5,MEDIUM
98.0,199.6,53.5,23.3,870.0,43.5,MEDIUM
122.4,176.6,24.8,22.9,2238.0,38.6,MEDIUM
85.4,243.3,64.7,52.6,2466.0,59.8,MEDIUM
201.2,559.3,100.0,57.1,1992.0,100.0,CRITICAL
57.9,140.6,61.3,10.2,2729.0,45.2,MEDIUM
86.9,161.6,47.2,41.0,2413.0,57.3,MEDIUM
20.6,29.6,33.8,9.3,323.0,16.6,LOW
34.4,90.4,51.7,2.1,437.0,33.9,MEDIUM
43.5,65.4,18.7,9.0,2048.0,21.0,LOW
65.6,175.4,46.0,38.1,2221.0,57.2,MEDIUM
24.0,62.3,44.1,43.6,2910.0,48.5,MEDIUM
114.6,153.9,72.2,30.4,209.0,60.3,HIGH
40.3,119.0,42.6,57.1,863.0,44.1,MEDIUM
289.0,411.5,100.0,45.9,2529.0,100.0,CRITICAL
41.5,133.6,41.0,9.7,2696.0,30.6,MEDIUM
80.5,138.5,10.1,12.5,1500.0,32.4,MEDIUM
73.2,115.7,56.3,35.8,1555.0,42.7,MEDIUM
31.8,99.0,51.3,20.0,2590.0,33.4,MEDIUM
65.8,176.0,65.2,0.1,1488.0,45.0,MEDIUM
65.2,85.8,51.2,1.5,2405.0,34.3,MEDIUM
139.4,336.9,82.8,24.5,2856.0,74.8,HIGH
100.7,223.6,60.4,31.4,933.0,45.9,MEDIUM
113.4,313.7,74.4,39.2,968.0,63.0,HIGH
137.4,386.9,82.5,45.8,2828.0,96.8,CRITICAL
114.7,283.8,67.8,58.1,1388.0,66.2,HIGH
90.1,229.0,42.6,50.3,244.0,44.8,MEDIUM
43.1,61.0,24.6,21.4,1607.0,31.5,MEDIUM
86.0,223.8,61.6,32.1,1927.0,60.5,HIGH
36.6,53.5,11.1,13.0,885.0,15.3,LOW
69.7,134.3,26.1,58.1,2237.0,50.6,MEDIUM
63.0,102.1,41.3,32.1,852.0,50.7,MEDIUM
66.1,115.1,45.7,15.0,535.0,41.4,MEDIUM
24.2,68.4,36.5,43.4,898.0,34.4,MEDIUM
2.6,18.2,5.0,29.3,1695.0,11.9,LOW
54.3,119.9,66.6,59.8,2596.0,55.2,MEDIUM
159.5,348.0,65.0,4.5,1682.0,71.1,HIGH
79.6,138.3,40.9,20.1,2577.0,48.6,MEDIUM
151.8,387.8,73.0,56.5,380.0,74.6,HIGH
36.8,47.9,52.8,27.7,1243.0,43.9,MEDIUM
52.2,61.8,44.3,18.7,1418.0,38.5,MEDIUM
300.2,695.3,100.0,36.3,2445.0,99.6,CRITICAL
38.7,67.0,33.5,39.9,1910.0,44.1,MEDIUM
111.9,213.5,64.2,5.6,2398.0,47.8,MEDIUM
111.7,179.3,41.9,15.6,1148.0,36.5,MEDIUM
103.3,182.9,62.0,18.5,2815.0,50.7,MEDIUM
112.8,304.5,69.1,14.7,2478.0,58.8,MEDIUM
38.3,69.5,46.7,23.0,2763.0,30.1,MEDIUM
56.4,118.2,53.6,20.1,936.0,35.5,MEDIUM
4.0,10.5,24.5,43.9,218.0,24.6,LOW
196.8,461.4,74.6,35.9,1923.0,88.4,CRITICAL
112.4,176.7,53.5,25.8,1579.0,48.3,MEDIUM
43.5,97.2,27.2,12.0,2381.0,16.5,LOW
37.1,22.0,34.2,25.2,473.0,23.4,LOW
161.4,249.0,64.3,10.8,1867.0,50.7,MEDIUM
41.0,95.2,37.2,57.1,757.0,32.0,MEDIUM
43.4,67.1,24.5,10.4,1641.0,29.5,LOW
30.6,48.9,51.6,51.5,643.0,44.6,MEDIUM
127.3,328.5,73.8,36.9,2755.0,64.6,HIGH
150.3,375.4,100.0,48.6,713.0,88.8,CRITICAL
63.2,180.6,57.5,53.3,1810.0,53.0,MEDIUM
151.0,422.1,97.5,48.2,216.0,88.9,CRITICAL
97.2,175.2,56.7,35.4,638.0,49.5,MEDIUM
29.0,60.1,43.1,16.0,1598.0,27.6,LOW
187.4,350.8,95.7,39.6,315.0,98.0,CRITICAL
30.3,30.6,47.8,0.3,1720.0,22.7,LOW
66.8,159.5,32.7,22.6,716.0,30.0,MEDIUM
63.4,81.7,52.5,51.5,2234.0,49.9,MEDIUM
55.0,117.9,53.7,34.8,2631.0,53.8,MEDIUM
10.8,9.0,31.8,15.6,2324.0,8.7,LOW
260.8,325.6,99.4,53.5,377.0,100.0,CRITICAL
12.6,34.6,56.2,0.9,1590.0,13.4,LOW
195.2,509.4,100.0,53.0,511.0,100.0,CRITICAL
36.1,92.8,37.4,45.6,1345.0,45.3,MEDIUM
47.0,91.1,29.4,8.8,2551.0,31.0,MEDIUM
182.7,267.7,79.2,3.8,315.0,52.0,MEDIUM
104.7,250.6,83.9,57.1,905.0,83.2,CRITICAL
21.3,50.5,13.2,4.0,2514.0,17.3,LOW
20.8,12.9,45.0,58.4,1337.0,22.7,LOW
94.1,227.2,61.0,25.2,859.0,50.5,MEDIUM
29.8,38.5,14.1,21.2,2858.0,27.2,LOW
108.2,215.1,67.9,39.0,636.0,49.9,MEDIUM
116.1,199.2,70.8,29.8,2408.0,63.1,HIGH
39.5,74.8,37.0,23.4,699.0,29.5,LOW
49.1,118.8,35.1,38.4,2897.0,50.6,MEDIUM
96.3,236.4,86.0,21.0,2401.0,55.7,MEDIUM
38.0,73.5,33.0,2.1,974.0,19.9,LOW
79.7,233.7,79.0,49.5,2954.0,82.0,CRITICAL
312.0,749.9,100.0,30.9,520.0,87.4,CRITICAL
99.6,251.1,72.7,41.2,2607.0,63.0,HIGH
55.6,64.0,44.3,34.5,2158.0,41.3,MEDIUM
278.1,695.9,100.0,36.9,687.0,93.1,CRITICAL
133.6,172.2,73.7,13.1,1730.0,56.7,MEDIUM
30.5,86.0,33.1,56.1,233.0,36.4,MEDIUM
35.9,76.0,47.7,26.9,1805.0,35.7,MEDIUM
14.4,49.8,21.1,55.2,1830.0,37.0,MEDIUM
95.1,162.5,37.8,48.4,1344.0,48.8,MEDIUM
8.6,50.0,30.6,43.2,2508.0,35.3,MEDIUM
277.9,388.3,93.2,27.6,2806.0,100.0,CRITICAL
61.0,100.4,65.2,1.4,1695.0,32.7,MEDIUM
139.3,289.4,95.7,18.9,2087.0,55.9,MEDIUM
56.8,79.4,37.7,39.9,608.0,39.1,MEDIUM
93.9,253.6,71.7,19.8,2995.0,55.1,MEDIUM
67.5,138.8,62.1,5.9,2602.0,43.3,MEDIUM
78.0,184.0,66.8,31.1,2857.0,51.4,MEDIUM
169.5,412.1,89.8,9.3,2379.0,65.0,HIGH
225.8,581.2,100.0,18.4,1104.0,79.1,HIGH
214.3,536.5,100.0,30.1,821.0,100.0,CRITICAL
400.0,549.4,100.0,7.0,1631.0,82.9,CRITICAL
41.7,86.9,38.9,6.8,431.0,30.5,MEDIUM
100.5,229.1,62.9,12.6,1745.0,56.7,MEDIUM
42.5,60.7,34.2,35.5,1236.0,30.2,MEDIUM
164.8,288.1,59.6,56.0,2238.0,68.4,HIGH
31.9,66.5,50.3,14.3,1952.0,29.0,LOW
171.5,360.3,90.2,43.2,890.0,99.6,CRITICAL
87.5,133.5,72.5,11.4,2254.0,36.5,MEDIUM
70.5,138.4,55.2,38.1,1071.0,50.4,MEDIUM
76.8,182.3,52.3,8.3,896.0,38.3,MEDIUM
26.9,35.0,27.7,50.7,1372.0,27.7,LOW
29.1,44.3,37.2,44.6,642.0,29.1,LOW
88.7,268.9,77.0,40.8,1110.0,79.7,HIGH
88.2,208.8,58.4,0.9,928.0,49.2,MEDIUM
44.1,77.0,23.9,50.2,261.0,33.3,MEDIUM
60.5,70.8,31.7,9.1,1042.0,26.7,LOW
106.7,154.8,53.4,32.0,1507.0,47.4,MEDIUM
37.8,117.9,56.6,46.6,2523.0,50.4,MEDIUM
12.6,16.0,14.6,37.9,705.0,20.0,LOW
201.5,271.7,73.9,49.1,1117.0,77.1,HIGH
93.3,135.9,53.0,42.5,282.0,65.0,HIGH
51.0,135.0,44.8,45.4,410.0,44.5,MEDIUM
42.4,68.7,33.3,17.9,1197.0,17.5,LOW
37.5,100.6,36.3,22.7,1600.0,35.1,MEDIUM
164.4,299.9,76.7,30.1,2295.0,93.3,CRITICAL
22.7,80.4,55.6,35.2,2337.0,44.5,MEDIUM
100.3,138.8,65.2,41.5,2759.0,57.9,MEDIUM
100.3,178.5,43.3,33.3,2742.0,45.9,MEDIUM
128.9,312.7,74.7,42.6,484.0,62.8,HIGH
55.1,155.0,26.9,9.0,514.0,23.8,LOW
190.2,514.8,100.0,23.7,1591.0,82.2,CRITICAL
131.6,189.2,65.6,54.8,1851.0,62.1,HIGH
53.6,99.9,63.8,13.0,1874.0,43.9,MEDIUM
40.7,131.3,28.3,8.6,1562.0,30.1,MEDIUM
67.7,98.1,31.7,44.7,2947.0,53.5,MEDIUM
52.1,136.3,52.2,11.7,1625.0,29.1,LOW
35.1,82.2,22.9,27.5,2819.0,25.5,LOW
79.4,82.5,44.4,42.7,2967.0,49.7,MEDIUM
60.8,130.7,57.1,29.1,1443.0,45.8,MEDIUM
220.8,509.5,91.0,54.1,575.0,100.0,CRITICAL
52.1,162.2,55.9,52.7,1113.0,51.5,MEDIUM
40.4,128.5,34.7,30.2,1204.0,44.3,MEDIUM
75.6,140.8,67.6,57.7,2687.0,56.5,MEDIUM
91.1,202.1,62.8,17.5,2893.0,53.8,MEDIUM
96.3,294.0,66.4,14.0,675.0,51.7,MEDIUM
